64573.3,3.45257732
64574.18,1.20846952
64561.33,0.33710218
64559.08,4.02565287
64568.28,1.52396023
64574.31,0.13163188
64577.59,0.33263869
64583.74,0.06945796
64545.26,0.03726337
64544.12,0.58058828
64520.64,0.10836503
64503.78,0.10000088
64496.05,0.10944593
64491.64,0.11261279
64491.63,0.13090526
64514.25,0.359526
64531.1,0.11270071
64555.5,0.07090026
64576.07,3.63737862
64732.22,11.78496534
64972.27,4.45824563
65019.86,0.20231882
64911.77,0.49675956
64857.37,0.95262716
64968.75,2.22984566
64888.32,1.89512398
64888.56,0.51634447
64922.37,0.581074
64927.91,0.15382356
64891.16,0.03503306
64875.84,0.08916004
64885.39,2.04290658
64869.16,3.73579135
64930.13,1.99116503
64941.28,0.07811764
64919.2,0.22669955
64920.59,0.68656305
64987.0,0.21532054
64944.0,0.63600884
64898.89,0.05525026
64900.18,0.23722108
64889.74,0.7489285
64905.78,0.0932902
64892.32,0.15213882
64873.82,0.11594322
64887.37,0.20742887
64908.77,0.02706454
64881.29,0.6625863
64880.22,0.04435163
64874.52,0.19622335
64869.71,0.44131622
64864.02,0.64882924
64862.92,0.1589802
64896.28,0.09148346
64873.24,0.02914079
64863.16,0.18701119
64869.73,0.99072086
64845.51,0.06967025
64828.21,0.03485567
64816.01,0.16720382
64834.38,1.57021412
64744.99,0.16689569
64751.0,0.47788954
64777.36,0.10936941
64790.25,0.529881
64792.53,0.00327394
64792.53,0.31667268
64815.0,0.97217171
64893.16,0.60445879
64874.0,3.02986219
64962.28,0.91830084
64968.39,1.36713122
64984.26,1.05092045
64969.55,0.05679908
64974.3,0.07542244
64917.83,0.25517578
64915.18,0.0166708
64886.81,0.12122739
64905.1,0.00952047
64894.96,0.41502162
64882.51,0.27679564
64862.76,0.05819711
64862.5,0.01062054
64859.28,0.30555298
64854.55,0.94303609
64874.0,0.02360082
64841.1,0.01393433
64847.94,0.01733357
64847.93,0.12921065
64868.92,0.00429138
64868.93,0.00370584
64868.92,0.45501927
64864.35,0.7772873
64858.32,0.02161595
64855.06,0.13035309
64896.89,0.2335065
64939.98,0.00212251
64939.07,0.01277772
64920.53,0.09747085
64934.47,1.25847343
64950.33,0.00083414
64941.83,0.12099511
64951.29,1.2624646
64964.34,0.27390197
64963.94,0.67296226
64983.07,0.32814817
64954.26,0.38406347
64976.42,0.16670231
64975.14,0.18763228
64991.01,0.03769193
64974.19,0.29977135
64964.97,0.16989508
64963.53,0.11635055
64970.89,1.45626109
64974.79,0.00588203
64972.0,0.06474022
64954.49,0.63570102
64935.72,0.157614
64965.61,0.25539038
65000.0,1.78913019
64988.36,1.10137043
65003.97,0.06061653
64992.19,0.6727943
64967.95,0.10621424
64954.27,0.03013386
64925.94,0.94259571
64947.04,0.06284171
64972.99,1.8393535
64938.14,0.45629527
64966.85,0.04107451
64965.81,0.31272105
64955.91,1.20382225
64920.31,1.51707965
64888.39,0.05292208
64877.06,0.15889772
64888.0,0.09609894
64851.85,0.09304415
64837.88,0.03267969
64827.42,0.5043073
64824.46,0.18825798
64853.8,1.14406731
64818.04,0.20815413
64804.59,0.6717073
64827.01,0.11549552
64817.76,0.07025499
64793.16,0.00085972
64791.59,0.21949583
64807.78,0.08807614
64810.07,0.17099164
64844.74,0.71408687
64808.72,0.37639987
64781.0,0.03436906
64780.84,0.25283817
64769.92,0.02250497
64769.92,0.02438724
64755.39,0.51266149
64742.51,0.22952789
64753.61,0.27552688
64757.06,0.84802115
64772.57,0.35578712
64781.02,0.00064707
64742.03,1.05403058
64730.92,0.01218557
64724.97,0.1371933
64730.15,0.49464769
64773.02,1.42497129
64789.03,2.30581906
64779.96,0.33667715
64768.26,0.03389463
64755.02,0.16600362
64765.98,0.08888747
64765.6,0.00592026
64765.61,0.21920898
64769.11,0.43856226
64784.3,0.23346325
64782.61,0.07980298
64790.98,1.0970275
64790.97,0.11998158
64792.04,1.33209646
